ja comecei o esquenta pra feijoada x spaguetti :) #vaibrasil #copadasconfederacoes  ;1;1;1
  nos jogos da copa das confederacoes tinha cerveja sim. e se nnao vai debater, po ir aprender sobre futebol. =);1;;1
"mto bom  ""@jornalsul21: sul21 blogs - copa  mun 2014: um pedi  desculpas  "":-)";1;1;1
\o/  nossa cida ja esta inscrita na #copa2014. vamos torcer agora :d;1;;1
 to na area :-) #toprepara e a mil , torcen pelo brasil - > #copadasconfederacoes !;1;1;1
rellll fuqqqin vex that i aint got no entry to the maracana later. #coas. #copadasconfederacoes dere for sure o:);1;1;1
postei no  minhas dicas pra curtir a #copadasconfederacoes com o que aprendi na abertura, em brasilia. =)  ;1;1;1
figaro figaro 2 x 4 galopeeeeeeeeiirraa :) #copadasconfederacoes #fontenova;1;1;1
e a espanha nao esta conseguin brincar  bobinho contra a italia hein... :-) #copadasconfederacoes;1;;1
#cabs pelo fato  que os ingressos da copa das confederacoes so poderao ser retirados na cida da musica/ das artes/ desvio  verbas :(;-1;;-1
fernan foi escala pra copa das confederacoes :d;1;1;1
brasil sem jogador  cruzeiro: perdera a copa das confederacoes :);1;1;1
1  junho! ta chegan copa das confederacoes.. vem recife! #ansiosa :) italia x japao;1;1;1
elenco fraco e limitado... usem bem a pausa para a copa das confederacoes! porque vai precisar! muito! que triste :(;-1;0;-1
e acabo a participacao  taiti na copa das confederacoes ... :);1;;1
copa das confederacoes acabando,  glooooooooooooooria,   sdds  brasileirao,  sdds corinthians  :(;-1;0;-1
taiti nao podia sair da copa das confederacoes. :(;-1;;-1
ven ingresso entre argentina x alemanha para copa das confederacoes. somente r$50,00.;;0;0
felipao deixa ronaldinho gaucho e kaka fora da copa das confederacoes.  ;;0;0
quem iria imaginar. no pais que recebe uma copa das confederacoes o ridiculo e falar  futebol. ainda existe esperanca para o brasil.;;1;1
spo vai ceder centro  treinamento a fifa para copa das confederacoes   #spo #futebol;;0;0
sexo, mentiras e strip-poker: sumico  euros na noite da espanha em pe   #ge3;;0;0
 @trechofiel: ja estou ate ouvin as vaias da torcida na copa das confederacoes ...;;0;0
putz! neymar estar na lista dos mais bonitos da copa das confederacoes! hahahahaha morri agora ai meu utero;;0;0
" estao em ruim demais os ""textos"" apos os jogos da #copadasconfederacoes... para com isso vai!!";;0;0
 @jornaloglobo: jogadores da selecao italiana publicam foto  passeio pelo rio.  ;;0;0
idiota!! sempre ganhan holofotes para manifestar a estupidez, tipica  otarios como ele. >>>deputa ...   #ge3;;0;0
sportv so nao passou mais vt's da final da copa das confederacoes  que da final  mundial  clubes.;;1;1
brasil sera desclassifica  cara na copa das  confederacoes e nas oitvas da copa  mundo,em casa e mole?;;0;0
golllll  brasillllllll , fred e o nome deleeeee :))))) uhuuuuu' #copadasconfederacoes;1;1;1
olhan o novo maracana e me arrependen por nao ter pega meus ingressos  dia 30/06 da copa das confederacoes :(;-1;;-1
queria tanto, mas taaaaanto ver espanha e uruguai hoje. :( mas acho que neeem vai rolar. #copadasconfederacoes;-1;1;1
"status: ven jogo#espanha vs #uruguainao me incomo !! :)#copadasconfederacoes";1;1;1
domingo e o gran dia que o brasil leva a taca da copa das confederacoes. =);1;0;1
festa  encerramento da copa das confederacoes empolga o ... - ebc /  ;;1;1
trabalho sobre a copa das confederacoes e  mun :);1;;1
"brasileiro, brasileiraa unica vitoria foi necessaria por 3-0 contra espanha :) si estamos prontos para la copa  mun  2014#jogabonito";1;;1
brasil esta en segunda fase!!! :d #brasil #brasilbelieve #brasil2014;1;1;1
"""@penhasaviatto: ja vou pra #copa2014:)""/ viva a penha!";1;1;1
e amanha :d #copadasconfederacoes !;1;1;1
jogo jogo :)) #copadasconfederacoes #domingao #familia #jogo @ casa da titia :))  ;1;1;1
chong hue, meriel e vahirua, podem vir para o wolverhampton serem felizes! haha  :) #tahiti #taiti #copadasconfederacoes;1;1;1
#parabens pro nosso #brasil na #copadasconfederacoes hoje =d ^_^ !!!!!!;1;1;1
me arrependi  nao ter compra ingresso para essa final da #copadasconfederacoes festa majestosa, futebol arte e show  bola! :d;1;1;1
 principalmente durante a copa das confederacoes vai ter surpresa =);1;;1
mas a copa das confederacoes vem ai e voces nao vao jogar :d;1;1;1
pato fora da copa das confederacoes.:-);1;;1
 n fizeram uma materia  japao naquela serie  reportagens sobre as selecoes da copa das confederacoes no jornal da globo :(;-1;;-1
 voces estaram aqui em caruaru dia 19 mesmo no dia  jogo da copa das confederacoes q eu vou em recife :(;-1;0;-1
"a copa das confederacoes vai nos proporcionar um ""demo""  inferno que estara o transito. =d";1;1;1
tenho um trabalho  educacao fisica para fazer , sobre a copa das confederacoes . to louca pra comecar :);1;0;1
lesao tira   da copa das confederacoes e antecipa volta a italia   :(;-1;1;1
 copa das confederacoes nos mostrara;;1;1
aquele momento em que voce para para ler quem foram os convocados para a copa das confederacoes e faz o.o. que isso??;;0;0
" @juventus_bra: pirlo diz que deixara selecao italiana apos copa  mun  2014 ";;0;0
   nas fotos em meu facebook, a galera elogia demais vcs e a cobertura da band na copa das confederacoes;;1;1
21h01. para dario pereyra, violencia em manifestacoes afasta turistas da copa  mun  2014 -  espn  ;;0;0
#copa2014 turistas aprovam estadios  torneio, mas nao o preco da comida  ;;0;0
daqui a pouco comeca a copa das confederacoes la no acre kkkkk..;;0;0
a maldicao da caxirola vai pegar o ministro. @jornaloglobo: caxirola esta proibida na copa das confederacoes  ;;0;0
chateadao com a convocacao  felipao para copa das confederacoes. esqueceu  chamar o valmir bessa no lugar do...  ;;0;0
 elas falaram pro beto e pro paulo nunes, falaram  anderson silva e da copa das confederacoes, n falaram da scheila :(;-1;0;-1
 @silasrp: passagens pro brasil 2014 na mao!!!!!   :)  :)  :)   #brasil2014  #worldcup   #euvou  feeling excited;1;1;1
"exclusivo: romario fala sobre gastos da copa; veja - terra     @terranoticiasbr";;0;0
"""@jooseanee: nao consigo prestar atencao no jogo, so na beleza dos espanhois. #copadasconfederacoes""";;1;1
"a patricia poeta falan dos protestos quan  repent""copa das confederacoes: o taiti..."" huhauahuah";;0;0
" @pluriconsult: selecao da copa das confederacoes vale r$ 1,16 bilhao; neymar lidera - terra brasil    @terraesporte";;0;0
quem aqui vai torcer amanha para o taiti contra a nigeria? eu vou. :-) #copadasconfederacoes;1;;1
 @novosomsalvador: nao fica assim globs  @globoesportecom: lesao deve tirar balotelli da semi contra espanha :(  ;-1;;-1
comecou a transmissao fb #copadasconfederacoes na  :d;1;1;1
o lucas foi escala pra copa das confederacoes , :) uuhuhu noticia boa !;1;0;1
vai ter uma materia sobre a copa das confederacoes amanha no esporte espetacular. deu pra ver o david. =);1;0;1
nem lembrava que tinha tira foto pelo celular durante o jogo da final da copa das confederacoes. achei perdida aqui no meio das outras. :);1;0;1
 @deliciadevitu: sdds copa das confederacoes :(;-1;1;1
y  nos vamos a #brasil2014 :d :d :d #teamo !!!! ;1;;1
final  semana bem brasileiro! haha :)  #campeao #copadasconfederacoes #brasil #vaibrasil  ;1;1;1
to ferrado, minha funcao vai ser a mais vigiada =d // col anuncia testes em brasil x chile -  ;1;1;1
como assim o  vai embora depois da copa das confederacoes ? nao po ser cara :(;-1;;-1
"obriga bahia!!! vcs merecem um premio... nao queremos esse lixo.  ";;0;0
 @teamcartolafc: e essa parada para copa das confederacoes..... sem #cartolafc esse tempo to :[;-1;0;-1
e agora, jose? :(  ;-1;;-1
 @arealva2011: jornalista ingles sofre tentativa  assalto no rio e questiona seguranca na copa    #;;0;0
achei o erro  brasil .. e o calcao branco =/ se tivesse com o azul ja teria feito varios gols #copadasconfederacoes;;0;0
#primaverabrasileira #ogiganteacordou #brasil2014 #brazil  ;;1;1
ta dan mais gosto ver esse time  japao  que a espanha. melhor jogo da copa das confederacoes ate agora.;;1;1
#jogaco! #espanha x #italia #copadasconfederacoes #fifa  ;;1;1
 @correio_dopovo: balotelli esta fora da copa das confederacoes e retorna a italia  ;;0;0
" @maurocezarespn: pato, a"" gran contratacao""  ano, nao foi convoca para a copa das confederacoes e ninguem da a minima. corinthians";;0;0
acho que vsi dar merda!!!  ;;0;0
 @linemara_lins: olhae...  @sidartaduarte: alguem comprou ingresso para copa das confederacoes e topa ser entrevistado?;;0;0
ai ai ai italia!!! #copadasconfederacoes;;0;0
o mais engraca e que ja na copa das confederacoes vai ter gente dizen q ele ja evoluiu.......kkkkkkkkkk;;0;0
"bolao copa das confederacoescom um palpite e um sms voce po levar um microondas pra casa. gostou? entao...  ";;1;1
 @pfvrjoyce: continuo achan que  nada adiantou ganhar da espanha na copa das confederacoes se os nossos jogadores continuam feios e o;;0;0
 @rod_simao: que momento foda,  arrepiar!! torcida e jogadores cantam o hino brasileiro com fervor antes  jogo contra o mexico http:/;;1;1
 @thiagofranklinp: melhor jogo da copa das confederacoes.;;1;1
genteee vou pra salvador ver a copa das confederacoes :d;1;1;1
 @raqverdenacci:  anuncia 40 mil vagas p/ cursos  ingles e espanhol, e 4 mil p/ o setor  turismo! :) #copa2014 htt ...;1;;1
partiu bh buscar meu ingresso da copa das confederacoes :d #fifa #copadasconfederacoes #semifinal  ;1;1;1
"""eu sou brasileira, com muito orgulho, com muito amoorrr.""  :-) #brasil #copadasconfederacoes";1;1;1
e nossaaaaaaaa!!!!!!!! :))))) #copadasconfederacoes;1;1;1
e a #copadasconfederacoes e nossa, haha, uhuuuul !!! =) #ecampeaobrasil !!! =) #parabenspraselecaobrasileira e pro  e #fred logico!;1;1;1
copa das confederacoes: maracana e mineirao sem lanche e bebidas em eventos-testes    (lanche sim bebidas nao :-);1;;1
e no #ee bayern  munique, selecao  taiti: jogadores amadores. historias incrinveis. taiti que vai estar na copa das confederacoes. :);1;;1
 logo quan acabar a copa das confederacoes ele vem pra ca =);1;0;1
meu primeiro post como correspondente da tfc na copa das confederacoes:    vem ler, gente! :);1;1;1
brasil em ritmo  copa :d das confederacoes e claro! :d;1;1;1
em tempos  convocacao, copa das confederacoes aqui vou eu... felicida define! :d;1;;1
 sim, depois da copa das confederacoes :(;-1;;-1
 @original_brasil: acabou! 'parabens vencemos!!!' brasil 4 x 2 italia! pela as copa das confederacoes! gols:dante,(neymar  falta) e 2 d;1;1;1
a copa das confederacoes e dele,e  menino neymar :);1;;1
#balotelli esta fora da #copa das #confederacoes :(;-1;;-1
 @giih_chaves: que se foda essa porra  copa das confederacoes, e depois que essa porra acabar, enfiem o estadio  brasilia no cu.;;0;0
fazer o neymar ganhar massa vai estragar o mlk... se ele conseguiu jogar a copa das confederacoes assim nao vai conseguir jogar na espanha?;;0;0
globo e uma bosta... a band ta transmitin todos os jogos da copa das confederacoes, ai a globo mete o jogo online no site. vtnc;;0;0
depois  tantas tentativas saiu o terceiro gol #copadasconfederacoes (nigeria x espanha);;1;1
acabou a copa das confederacoes, mas a chuva esta ai pra ser narrada tambem.;;0;0
 @samsungphganso: parabens aos amigos da selecao brasileira pelo titulo da copa das confederacoes!  ;;1;1
ja estou ate ven o resulta dessa #copa2014 vai ser lin  se ver ;;1;1
"sera que ""neymar pai"" sera ""macho""  manter sua palavra e cumprir o contrato ate o fim?    ( @cosmerimolireal)";;0;0
 deixa comecar a copa das confederacoes para voce ver :d;1;1;1
 fiz 2 hj,mas ja to d ferias por causa da copa das confederacoes :);1;1;1
copa das confederacoes amanha uhuuuuul :))))) (yn);1;1;1
 @luciano_amaral: olha ai  !! =)  @wataee:  rodolfo joga muito #copadasconfederacoes na #playtv;1;1;1
sauda da copa das confederacoes :(;-1;1;1
eu so espero a mesma cobertura da imprensa com a  copa das confederacoes para a jmj ! :);1;;1
ta bom, ne? :d #copadasconfederacoes;1;1;1
"neymar e o cara :d #brasil vamos #mexico ;-) #copadasconfederacoes :-)";1;;1
aff meu :( vamo #brasil #brasil #brasil #brasil #brasil #copadasconfederacoes;-1;1;1
brasil x espanha.... brasil campeao! #copadasconfederacoes.;;1;1
bom diaaaa :-) feliz d+ pelo titulo  #brasil #copadasconfederacoes :-);1;;1
dante esta muuuuuito bem na defesa alema ! :d merece ir pra copa das confederacoes, como reserva, mais tem que estar la !;1;1;1
"to comecan a sentir que vou ficar sem meu ingresso pra copa das confederacoes...tisti ! :(";-1;0;-1
copa das confederacoes, felipao convocan esse monte  cacaca e o luxa  ~vacacionexs~.;;0;0
descobri on a espanha vai treinar aqui na copa das confederacoes. :)))))))))))))))))));1;;1
fugin  todos esses jogos da copa das confederacoes :d;1;1;1
:(  medico confirma balotelli fora da copa das confederacoes. leia mais em    #italia #copanaespn;-1;0;-1
 @acritica: ingressos para copa das confederacoes podem ser retirados a partir desta quarta   ;;1;1
 @jornaloglobo: brasil tira nota 7 na preparacao para a copa, abaixo da africa  sul.  ;;1;1
 @cttu_recife: transito continua congestiona na av. recife, por conta  simulacao  protesto visan a copa das confederacoes.;;0;0
obriga jesus, pelo neymar ter si convoca para jogar na copa das confederacoes.;;1;1
a internet da tim esta pessima, ha pelo menos 2 dias!!! isso pq nem comecou copa das confederacoes;;0;0
fifa se fuden pro brasil ---> blatter comenta vaias e manifestacoes |    ;;0;0
 @cmm103019174: comeca o jogo! mexico x italia. #copadasconfederacoes #brasil2013;;1;1
hulk convoca kkkkkk. brasil vai passar muita vergonha na copa das confederacoes e ano que vem na copa  mundo;;0;0
@tatasbc: brasil, nota 7 da  na preparacao da #copa2014   abaixo da africa;;0;0
 @globoesportecom: uruguaios lembram o 'fator casa' e apostam no brasil contra a espanha  ;;0;0
bom, acho que consegui comprar o ingresso pra copa das confederacoes :);1;0;1
vamos votar muito no nosso lin ai gente   :);1;1;1
no fim  semana que estou  folga tem final  argentino, final da copa das confederacoes e formula 1. nada mal :);1;;1
faltan 365 dias para #brasil2014 =d  ;1;1;1
"leve a sua family a copa das confederacoes soa 20 pacotes  viajens para cuatro pessoas :dddddd...  me obrigue ;o  ";1;;1
fiquei fa da  na copa das confederacoes...me disseram que o blog dela e mara....quer saber---> a-do-rei! :);1;0;1
brasil 3x0japao, nada d+. obrigacao!#copadasconfederacoes;;1;1
o palco da comemoracao! na falta da taca, vai eu mesmo :-))) #copadasconfederacoes #rio #maracana  ;1;;1
ingressos pra copa das confederacoes ate d 5mil reais,realmente n eh pra brasileiro ver jogos nos estadios :(;-1;1;1
  tambem vou tentar comprar. so que vai ser dificil conseguir. nao consegui pra final da copa das confederacoes. =(;-1;0;-1
ainda nem to acreditan que vou pra um jogo da copa das confederacoes  =d;1;0;1
lamentavel que o xabi alonso nao estara na copa das confederacoes. acabou a beleza. :(;-1;0;-1
 se nao me colocarem para cobrir um jogo da copa das confederacoes po ser que eu apareca la :d;1;1;1
"queria taaaanto ter assisti o jogo hoje =/ ate o capitao concorda que ""a imagem  #cruzeiro resplandece"" (8) =d   ";1;1;1
fui chama para uma reuniao com meus patroes na sala  gerente. assunto: copa das confederacoes kkkkkkkkkkk, reuniao top :);1;0;1
nem o brasil.   prefeito  salvador diz q cida nao estava preparada p copa das confederacoes.  ;;0;0
sao tantas fotos  protesto pra ver que eu nao cheguei nem na 100 dessa galeria  ;;0;0
"fifa reabre venda  ingressos para copa das confederacoes ";;1;1
va a estar complica #brasil2014;;0;0
 @globoesportecom: costa  marfim vence fora, avanca  fase e fica mais perto da copa  2014  ;;1;1
 @uolesporte: governo gasta r$ 31 mi para ajudar a pagar custo  transmissoes  tv durante copa das confederacoes  ;;0;0
 @espnagora: balanco da copa das confederacoes: fonte nova sofre junto com toda a cida  salvador. assista em  ;;0;0
"xiii! se ta ruim pra ""globo"" imagina ""pa nois"" globo nao tera patrocinios na copa das confederacoes  #uol  ";;0;0
"black free calcados informa: grupo  torcedores grita ""marin torturador"" em treino da selecao  ";;0;0
 @copagov: aeroporto  recife recebe carro  resgate e salvamento. capital pernambucana sera palco  5 partidas da #copa2014  ;;0;0
11h03. voluntarios acordam ce para iniciar treino para copa das confederacoes -  globoesporte  ;;1;1
brasil 2 x 1 uruguai :d #copadasconfederacoes;1;1;1
e...o brasil esta ganhan :) #copanaglobo #copadasconfederacoes;1;1;1
":(  @caras_online: felipao anuncia convocados para a copa das confederacoes; neymar comemora  ";-1;;-1
joao, nosso amuleto da sorte hoje!!! :-) #brasil #copadasconfederacoes #brasileitalia @ m & j's house  ;1;;1
a #copadasconfederacoes e nossa :) #brasilcampeao;1;1;1
 @gule: mas nos podemos interromper :)  @zerohora: fifa emite comunica e nega interrupcao da copa das confederacoes  ;1;0;1
oye  y si #brasil2014??? piensalo :);1;1;1
brasil tetra campeao da copa das confederacoes  :);1;1;1
[2]  @regraciano: vou torcer pro taiti :)  #copadasconfederacoes;1;1;1
amanha comeco meu trabalho na #copadasconfederacoes #aeroportogaleao vem que vem    #juntosnumsoritmo :);1;1;1
acabou! terminou o melhor jogo da #copadasconfederacoes com um placar digno... e q quarta-feira, o #mexico faca um agrado! =d;1;1;1
 melhor jogador da #copadasconfederacoes :d;1;1;1
a selecao me conquistou, nao me julguem rsrs :) #vaibrasil #copadasconfederacoes  ;1;1;1
haja coracao :-) ... #copadasconfederacoes;1;;1
esta quase impossivel o brasil fazer golll :( #copadasconfederacoes;-1;1;1
daqui a pouco comeca nosso especial sobre as selecoes que estarao na copa das confederacoes. :);1;;1
 vou ver um jogo da copa das confederacoes em bh :d;1;1;1
"viix :( ""@globoesportecom: lateral esquer da selecao na copa das confederacoes sofre traumatismo craniano em campo  ";-1;;-1
ao menos o campo esta bom.  :)  ;1;;1
  ele esta esperando, o copa das confederacoes acabar! kkkkkk boa noite... :);1;;1
maraca! final absurda! #copadasconfederacoes #brasil #espanha #maracana #ocampeaovoltou  ;;1;1
meu ingresso ta garantido. #copadasconfederacoes #espanhaxtahiti  ;;1;1
 @globoesportecom: rever: 'trocaria o titulo da copa das confederacoes pelo da libertadores'  ;;1;1
retirada  ingressos para copa das confederacoes: muito organizado!;;1;1
"para todos que vibraram com a participacao da selecao na copa das confederacoes.nao esquecam  episodio da...  ";;0;0
como homem brasileiro e bobo!! nao po ser encostado, nem beijar ou abracar q ja pensa besteira...eu desconfio ...  ;;0;0
 @ebinnho:  deve mesmo, consideran que a semifinal e so depois da copa das confederacoes ne?;;0;0
 @sportv: pirlo faz golaco, balotelli decide, e #italia vence o #mexico por 2 a 1 na estreia pela #copadasconfederacoes  ;;1;1
 e historicamente se o brasil pegar a italia na final o tetra da copa das confederacoes esta garantido.;;1;1
comprei ingresso pros tres jogos da copa das confederacoes aqui no maraca, e tetra;;1;1
 @zerohora: teste zh: o que funcionou e o que falhou nos estadios da copa das confederacoes na primeira rodada  brasileirao:...;;0;0
  q figura esse @claroronaldo;;0;0
 @nadjapm: hj teremos a convocacao para a copa das confederacoes...ou seja #cornetaday :);1;;1
 por enquanto nada..mas deve se esperar a pausa da #copadasconfederacoes pra trazer reforcos =);1;0;1
 @cartasparapi: eqto isso, fora  mineirao ~~> vandalos 5 x 0 manifestantes pacificos. :(((( #copadasconfederacoes;-1;1;1
acabei  comprar a camisa  torres...linda e o perfeita! :) ja pensan na copa das confederacoes! :))))))));1;1;1
agile brazil no mesmo dia da semifinal da copa das confederacoes que ja tenho ingresso. :-(;-1;;-1
lomba estara nela =d  amanha sai a lista da selecao brasileira para a copa das confederacoes. acreditam em novidades?;1;;1
"inacreditavel :-)   ""@walkeneslagares: o brasil ta cagan e andan pra copa das confederacoes. muito orgulho!""";1;1;1
 ela nem vai na final da copa das confederacoes tadica :( dilma, vem comer pao  queijo com mate couro;-1;0;-1
 hahahah comeca perguntan se eles gostaram  perder na copa das confederacoes que eles vazam hahahha tbm detesto espanhol vei :(;-1;0;-1
"os usuarios mais citados na ""copa das confederacoes"" foi o neymar e o niall.. sim, o nosso nini :)  ";1;0;1
 obrigada :d #vamospanama #brasil2014;1;1;1
despensa devidamente abastecida para o final  semana e jogo bra x jpn da #copadasconfederacoes. :);1;1;1
hoje tem jogo! :) #brasilxitalia #copadasconfederacoes  ;1;1;1
podia ser  qualquer jogador  brasil menos  fred :(  #copadasconfederacoes;-1;1;1
e la vamos nos para a super semi!! :) #copadasconfederacoes #castelao #espanhaeitalia @  sul shopping  ;1;1;1
 sim, foi para o jogo  amanha  real...a da selecao, so resta esperar pela convocacao da copa das confederacoes :(;-1;;-1
 e aquele  roberto carlos na copa das confederacoes  1997? :)  ;1;1;1
em sp so em julho dps da copa das confederacoes :(;-1;;-1
apaguei sem querer uma pergunta no ask =( mas pra quem perguntou sobre convocacao: a pra copa das confederacoes sai na terca feira (14);-1;0;-1
 &  foram convocados pra copa das confederacoes >< :d;1;1;1
bom diia!! to tao feliz pq o  foi convoca para copa das confederacoes :);1;0;1
forlan convoca pra copa das confederacoes :d;1;1;1
marques na fila para pegar ingressos da copa das confederacoes. :);1;1;1
nem tu esta perdido. vem ai a parada para a copa das confederacoes e o time vai ter uns 20 dias para treinar e se entrosar. :(;-1;0;-1
mais um golaco pra lista da copa das confederacoes! :);1;0;1
melhor jogo da copa das confederacoes bjks;;1;1
" que bom :)pelo fato das manifestacoes ou pela copa das confederacoes? rs";1;1;1
a copa das confederacoes esta ai e #98fm e a castrol nao vao deixar voce fora deste jogo! vamos dar ingressos para os jogos no mineirao! o/;;1;1
nao podemos esquecer das eleicoes  2014. espero que a copa  mun nao tire o foco dos eleitores.;;0;0
 cara vc tem q jogar pra caralho pra ganhar essa merda  copa das confederacoes;;0;0
 @piadaserta: se o brasil quiser ser campeao da copa das confederacoes precisa fazer promessa pra santa rita  cassia, a santa das causa;;0;0
 rio tera placas, faixas e baloes para orientar turistas durante copa das confederacoes e jornada.  ;;1;1
 ate o fim da copa das confederacoes eh essa esquema.;;0;0
e o  chama isso  cruzamento?!? tem que treinar mais um pouquinho, viu? #copadasconfederacoes;;0;0
 @ascortadas: brasil x espanha na final domingo no maracana e bruna marquezine (neymar) x shakira (pique). - joseane #copadasconfederacoes;;0;0
#orgulhosaojanuario86anos recebera espanha, italia e mexico durante a copa das confederacoes, q venha xavi, iniesta, chicharito e balotelli!;;1;1
voce acha mesmo que iriam fazer  concreto? o maracana ja era  concreto jogaram tu no chao justamente para ...  ;;0;0
reza a lenda  que tem uma copa das confederacoes sen realizada no brasil :);1;0;1
quarta-feira, #brasil x #uruguai na primeira semifinal da #copadasconfederacoes . palpites? :);1;1;1
bora torcer pra espanha! #copadasconfederacoes \o/ fuerza @3gerardpique! nosostros y  estamos contigo! =);1;1;1
faltam 40 figurinhas para completar meu album da #copadasconfederacoes =);1;1;1
aaamaanha a copa das confederacoes eh da espanha :) a menos que p brasil tenha compra sa bosta;1;;1
ainda bem que acabo aquela droga  copa das confederacoes & o mais importante e q o palmeiras volta a jogar :);1;0;1
sera que vai sair carta verde, ou rosa ou sei la da copa  mun  2014? :d ( ;1;1;1
hora  ensaiar :) #copadasconfederacoes;1;1;1
amanha tem a abertura da copa das confederacoes :dd;1;1;1
#copadasconfederacoes:  exibe brasil x italia neste saba (22). :-);1;1;1
"a espanha brinca com a bola.  :-) #copadasconfederacoes e tem uns jogadores ""feinhos"" (o contrario).  :-)";1;;1
o campeao voltou #brasil #copadasconfederacoes boa noite :d;1;1;1
comprei! espanha x taiti na copa das confederacoes!!;;1;1
gente meu primo foi seleciona para compor o elenco para a abertura da copa das confederacoes :)))));1;0;1
a tshi in box veste a camisa na copa das confederacoes :) confira tu no site. [   ]  ;1;;1
fifa ameaca cancelar a copa das confederacoes: prefiro :);1;0;1
super esportes - campo  treino da fifa, independencia ficou ocioso na copa das confederacoes  ;;0;0
aff sem jogo  criciuma e a argentina nem ta na copa das confederacoes...  :(;-1;0;-1
vou torcer pro taiti na #copadasconfederacoes kkkkkkk;;0;0
 @plihalespn: pelo q vejo nas ruas  pais, o brasil aproveitou mto bem o momento da copa das confederacoes,e ja ganhou mto mais q um tor;;1;1
 @estacaosangalo: simbora veveta  kkkk #divas #futebol #copadasconfederacoes #vaibrasil #instagram  ;;1;1
 @prjuniorsouza: as manifestacoes contra os 40 bilhoes gastos na copa das confederacoes, mostra que o povo brasileiro quer ser +  que o;;1;1
 @placar_esportes: o total dos jogadores convocados por felipao para copa das confederacoes vale 447,1 milhoes  euros (r$ 1,16 bilhao).;;0;0
melhor jogo da copa das confederacoes japao x italia !!!!! quem diria!!!!!!;;1;1
#vasco: manifestantes protestam contra privatizacao  maracana no estadio  ;;0;0
a espanha ja e campea na copa das confederacoes;;0;0
serio q vcs tao acreditan q vao cancelar a copa das confederacoes? pfvr gente;;1;1
voluntaria - copa das confederacoes :) #voluntaria #copa #brasil @ brasiiiiil  ;1;;1
pronto! finalmente selecionado. vou trabalhar como voluntario  midia na copa das confederacoes. :);1;0;1
 pois e mas saba tem =d  mo bosta depois vai ter copa das confederacoes ninguem quer ver brasil kkkkkkkk queremos corinthians kkkk;1;0;1
 leia ate o final :) #jn  ;1;;1
 justin vira me buscar em novembro e o fernan vai me levar pra inglaterra quan a copa das confederacoes acabar :);1;0;1
olha a carinha triste  lesao deve tirar balotelli da semi contra espanha :(  ;-1;;-1
" e o primeiro gol que ele faz na copa das confederacoes... eu gosto quan nao tem ninguem  meu time na ""selecao"" :d";1;;1
"parabens a selecao brasileira pela conquista da copa das confederacoes :) , e chupa #espanha ! #orgulhodeserbrasileiro ;)";1;;1
 @emersonanomia: a copa  mun eu nao sei, mas em 2014 o brasil vai levar o mundial  #mimimi facil, facil... :);1;1;1
     nossa cida ja esta inscrita na #copa2014. vamos torcer agora :d;1;;1
falta pouco pra #copadasconfederacoes :-);1;1;1
gooooooooooool \o/ #brasil #brasil #brasil #brasil #copadasconfederacoes  :-);1;;1
aqui deu brasil :) #copadasconfederacoes  ;1;1;1
gente vcs viram que tem los hermanos na trilha  cd da copa das confederacoes? faixa 21, o vencedor! :);1;0;1
domingo,dia 16, eu vou ao #maracana, nao vo torcer pro time q sou pq vo ver italia x mexico, pela copa das confederacoes :);1;1;1
ate tento torcer pela nigeria, mas o fabregas nao deixa! #meninastorcen #copadasconfederacoes;;1;1
o brasil vai ser bi da copa das confederacoes mais ano que vem vai levar ferro na copa  mundo;;0;0
copa das confederacoes: campanha prepara recepcao  turistas em aeroportos  ;;1;1
com tanto protesto, se om #brasil perder a #copadasconfederacoes, o pais vai virar uma #guerra. #abreabocadilma;;0;0
deu certo! #copadasconfederacoes ai vou eu!!! #confederationscup #vaibrasil  ;;1;1
 @gremiooficial: na sala  cafe da manha, em bogota, tecnico vanderlei luxemburgo da um forte abraco em fernan pela convocacao a copa ;;1;1
pechincha.  @portalr7: fifa inicia pre-venda  ingressos para copa  2014   #r7;;0;0
 @copasnobrasil: gol  uruguai! uruguai 1 x 0 taiti #copaconfederaciones #copadasconfederacoes -  ;;1;1
" @hoorayforfakes: ""o evento mudou  nome. nao e mais copa das confederacoes, e copa das manifestacoes"" #umor";;0;0
deveria ter um jogo  brasil no beira rio antes da copa das confederacoes para teste, opa pera.;;1;1
"news ; felipao tem selecao pronta para a copa das confederacoes: nao tenho mais duvida nenhuma   rt";;1;1
 @fclucasmoura2: gente, o lucas quan vier pro brasil, ira direto para o rio  janeiro. ele vai pra sao paulo em julho, depois da copa ;;1;1
 @playboy_brasil: goleadores noturnos: o endereco  boleiros festeiros e marias-chuteiras durante a copa das confederacoes  ;;1;1
"opiniao - nigeria faz 6 a 1 sobre o taiti em jogo com torcida para ""azaroes"" da copa das confederacoes: partid...  ";;0;0
brasil vence o uruguai e esta na final da copa das confederacoes:   #copadasconfederacoes #esporte;;1;1
jo convoca pra copa das confederacoes, e tem gente que insiste em dizer que o futebol brasileiro nao esta decadente;;0;0
apos copa das confederacoes, mane garrincha per 'padrao fifa' e tem muito improviso   #uol;;0;0
pena que a copa das confederacoes ja se foi, o mun tinha que estar aqui pra presenciar a queda  mgf e a construcao  um novo gigante!;;1;1
 @10ordeiro: enquete: quem cai 1: ( ) o bahia para a serie b ( ) o brasil na 1 fase da copa das confederacoes ( ) neymar jogan pelo b;;1;1
